State,ProjectType,ReportingPeriod,FundingAmount
38,4,2021,61965.0
38,4,2021,13978.4
38,4,2021,57253.0
38,4,2021,18527.0
38,6,2021,89862.0
38,6,2021,29080.0
38,4,2021,49998.0
38,4,2021,16003.0
38,4,2021,38047.0
38,4,2021,12315.0
38,10,2021,79356.0
38,10,2021,25680.0
38,4,2021,158079.0
38,4,2021,53558.01
38,0,2021,62722.0
38,0,2021,20300.0
38,4,2021,132566.0
38,4,2021,28944.14
38,4,2021,22655.0
38,4,2021,70000.0
38,4,2021,133166.32
38,4,2021,208257.0
38,4,2021,67380.0
38,6,2021,71081.0
38,6,2021,23000.0
38,4,2021,100838.04
38,4,2021,41800.0
38,4,2021,65499.0
38,4,2021,10665.54
38,4,2021,136948.0
38,4,2021,44310.0
38,4,2021,59696.0
38,4,2021,19320.0
38,4,2021,70517.0
38,4,2021,22820.0
38,4,2021,67733.68
38,4,2021,46160.0
38,4,2021,14768.17
38,4,2021,151828.47
38,4,2021,74623.0
38,4,2021,36765.16
38,4,2021,42500.0
38,4,2021,13755.0
38,4,2021,90217.0
38,4,2021,29191.0
38,4,2021,56791.0
38,4,2021,18380.0
38,4,2021,2158561.69
38,4,2021,354091.48
38,4,2021,68961.0
38,4,2021,22315.0
38,4,2021,39250.0
38,4,2021,5321.58
38,6,2021,62717.0
38,6,2021,20011.2
38,4,2021,75873.0
38,4,2021,24560.0
38,4,2021,56500.0
38,4,2021,13798.66
38,4,2021,116776.0
38,4,2021,37785.0
38,4,2021,65171.0
38,4,2021,22847.4
38,4,2021,33714.0
38,4,2021,10915.0
38,4,2021,67580.0
38,4,2021,21870.0
38,4,2021,68000.0
38,4,2021,21880.44
38,4,2021,73845.0
38,4,2021,35885.38
38,10,2021,51965.0
38,10,2021,15325.67
38,4,2021,62865.55
38,4,2021,14118.5
38,4,2021,61000.0
38,4,2021,22095.76
38,4,2021,186243.0
38,4,2021,43488.13
38,10,2021,248526.42
38,10,2021,73650.0
38,4,2021,81831.0
38,4,2021,23595.64
38,4,2021,91010.26
38,4,2021,25260.0
38,4,2021,80085.0
38,4,2021,25915.0
38,4,2021,63721.0
38,4,2021,15057.81
38,4,2021,32689.0
38,4,2021,10580.0
38,4,2021,134029.0
38,4,2021,43365.0
38,4,2021,66179.0
38,4,2021,162413.79
38,4,2021,32785.0
38,4,2021,54404.05
38,4,2021,107752.0
38,4,2021,34865.0
38,18,2021,48398.0
38,18,2021,4614.7
39,4,2021,40000.0
39,4,2021,10000.0
39,4,2021,30126.0
39,4,2021,20000.0
39,3,2021,20000.0
39,4,2021,10000.0
39,4,2021,15000.0
39,4,2021,15000.0
39,4,2021,20000.0
39,4,2021,20000.0
39,4,2021,15000.0
39,4,2021,15000.0
39,4,2021,15000.0
39,4,2021,40000.0
39,4,2021,15000.0
39,4,2021,25000.0
39,4,2021,40000.0
39,4,2021,10000.0
39,4,2021,40000.0
39,4,2021,15000.0
39,4,2021,20000.0
39,4,2021,20000.0
39,4,2021,30000.0
39,4,2021,13486.0
39,4,2021,15000.0
39,4,2021,20000.0
39,4,2021,20000.0
39,4,2021,12500.0
39,4,2021,14950.0
39,4,2021,20000.0
39,4,2021,20000.0
39,4,2021,15000.0
39,4,2021,20000.0
39,9,2021,50000.0
39,4,2021,20000.0
39,4,2021,20000.0
39,4,2021,25000.0
39,4,2021,25000.0
39,4,2021,26126.0
39,4,2021,25000.0
39,4,2021,70000.0
39,4,2021,60000.0
39,4,2021,1467154.0
39,4,2021,3612341.73
39,4,2021,25000.0
39,4,2021,25000.0
39,4,2021,20000.0
39,4,2021,29708.0
39,4,2021,25000.0
39,4,2021,10000.0
39,4,2021,15000.0
39,4,2021,30000.0
39,4,2021,10637.53
39,4,2021,50000.0
39,4,2021,38992.13
39,4,2021,50000.0
39,4,2021,22500.0
39,4,2021,40000.0
39,4,2021,16152.61
39,4,2021,79000.0
39,4,2021,20000.0
39,4,2021,45000.0
39,4,2021,20000.0
39,4,2021,1875.0
39,4,2021,10000.0
39,4,2021,20000.0
40,4,2021,69522.0
40,4,2021,120184.0
40,4,2021,101911.0
40,4,2021,239608.0
40,4,2021,76330.0
40,4,2021,84209.0
40,4,2021,62500.0
40,4,2021,62500.0
40,4,2021,88791.0
40,4,2021,62500.0
40,4,2021,72233.0
40,4,2021,51544.0
40,4,2021,140828.0
40,4,2021,114227.0
40,4,2021,163432.0
40,4,2021,50973.0
40,4,2021,47799.0
40,4,2021,102732.0
40,4,2021,56239.0
40,4,2021,40588.0
40,4,2021,155199.0
40,4,2021,72509.0
40,4,2021,98444.0
40,4,2021,90768.0
40,4,2021,12695.0
40,4,2021,53766.0
40,4,2021,225860.0
40,4,2021,82553.0
40,4,2021,116985.0
40,9,2021,57404.0
40,0,2021,404976.0
40,4,2021,57517.0
40,4,2021,207425.0
40,4,2021,44249.0
40,4,2021,408470.0
40,4,2021,1456720.0
40,4,2021,97300.0
40,4,2021,448903.0
40,4,2021,144806.0
40,4,2021,48783.0
40,4,2021,59652.0
40,4,2021,96340.0
40,4,2021,73815.0
40,4,2021,39111.0
40,4,2021,52711.0
40,4,2021,321638.0
40,4,2021,39417.0
40,4,2021,112598.0
41,4,2021,4911747.77
41,4,2021,753578.0
41,4,2021,380747.46
41,4,2021,304828.0
41,4,2021,5324641.76
41,4,2021,1602652.59
41,6,2021,75705.54
41,6,2021,177709.0
41,6,2021,122979.22
41,6,2021,214185.41
41,20,2021,22162.25
43,4,2021,51787.3
43,4,2021,225000.0
43,4,2021,10000.0
43,4,2021,2252068.34
43,4,2021,940446.0
43,5,2021,125000.0
43,31,2021,556199.34
43,4,2021,6000.0
43,4,2021,11869.0
43,4,2021,3941.46
43,4,2021,3500.0
43,4,2021,12000.0
43,4,2021,8000.0
43,4,2021,4841.06
43,4,2021,5000.0
43,4,2021,3716.95
43,4,2021,10193.0
43,4,2021,9999.99
43,4,2021,7386.71
43,4,2021,2500.0
43,4,2021,18000.0
43,4,2021,6000.0
43,4,2021,5576.85
44,4,2021,1939489.66
44,5,2021,481203.01
44,6,2021,9879.94
44,7,2021,219632.53
44,9,2021,8487.98
44,10,2021,89680.68
44,10,2021,37366.74
44,10,2021,186077.26
44,18,2021,28021.78
44,6,2021,1218410.08
44,10,2021,1781429.34
44,5,2021,124822.13
44,6,2021,25568.54
44,10,2021,694634.33
44,6,2021,62969.8
44,10,2021,782055.2
45,4,2021,3233434.0
45,4,2021,910826.0
46,4,2021,1990690.0
46,22,2021,7066950.0
47,9,2021,4685756.0
47,9,2021,9549106.67
47,9,2021,1203719.81
47,10,2021,11890960.33
47,10,2021,149980.19
48,4,2021,4740948.0
48,4,2021,1335479.0
49,7,2021,88119.0
49,6,2021,53285.0
49,6,2021,50548.8
49,6,2021,55356.0
49,6,2021,58747.93
49,6,2021,48812.48
49,6,2021,48733.0
49,6,2021,53910.0
49,6,2021,65715.0
49,6,2021,56478.96
49,6,2021,57800.27
49,6,2021,55431.2
49,6,2021,862299.0
49,6,2021,206748.75
49,10,2021,1288770.78
49,18,2021,261189.78
49,23,2021,611512.05
51,10,2021,269149.0
51,18,2021,955477.0
50,4,2021,7500.0
50,6,2021,25452.0
50,6,2021,60904.0
50,6,2021,7500.0
50,22,2021,7500.0
50,6,2021,14911.0
50,6,2021,7500.0
50,6,2021,72527.0
50,6,2021,14882.0
50,6,2021,7500.0
50,6,2021,13304.0
50,6,2021,7500.0
50,10,2021,7500.0
50,6,2021,15500.0
50,10,2021,7500.0
50,6,2021,7500.0
50,6,2021,7500.0
50,5,2021,7500.0
50,6,2021,13805.0
50,6,2021,12120.0
50,6,2021,7500.0
50,6,2021,14034.0
50,6,2021,7500.0
50,6,2021,7500.0
50,4,2021,71284.0
50,22,2021,76409.0
50,6,2021,7500.0
50,6,2021,7500.0
50,22,2021,7500.0
50,6,2021,9346.0
50,6,2021,7500.0
50,6,2021,10751.0
50,6,2021,7500.0
50,6,2021,27013.0
50,6,2021,7500.0
50,22,2021,7500.0
50,6,2021,10285.0
50,6,2021,13316.0
50,6,2021,7500.0
50,6,2021,109897.0
50,6,2021,7500.0
50,6,2021,12180.0
50,6,2021,17725.0
50,6,2021,7500.0
50,18,2021,7500.0
50,6,2021,16595.0
50,6,2021,36498.0
50,6,2021,16297.0
50,6,2021,10680.0
50,6,2021,7500.0
50,10,2021,7500.0
50,6,2021,13644.0
50,6,2021,16904.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,12196.0
50,6,2021,70740.0
50,6,2021,22997.0
50,22,2021,7500.0
50,6,2021,61186.36
50,6,2021,26164.0
50,6,2021,7500.0
50,6,2021,42959.0
50,4,2021,7500.0
50,6,2021,39978.0
50,6,2021,7500.0
50,6,2021,12820.0
50,6,2021,7500.0
50,4,2021,7500.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,73546.0
50,6,2021,17607.0
50,5,2021,7500.0
50,23,2021,23423.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,7500.0
50,4,2021,7500.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,14757.0
50,6,2021,7500.0
50,6,2021,27932.0
50,6,2021,93035.0
50,4,2021,113617.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,7900.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,10675.0
50,6,2021,22803.0
50,4,2021,7500.0
50,4,2021,57992.0
50,10,2021,7500.0
50,6,2021,9436.0
50,6,2021,25231.0
50,6,2021,59819.0
50,6,2021,16904.0
50,22,2021,7500.0
50,6,2021,7500.0
50,22,2021,85497.67
50,5,2021,7500.0
50,6,2021,53387.0
50,22,2021,21282.0
50,10,2021,7500.0
50,22,2021,19022.0
50,5,2021,7500.0
50,6,2021,13483.0
50,10,2021,13810.0
50,6,2021,23509.0
50,6,2021,7500.0
50,10,2021,7500.0
50,6,2021,40579.0
50,6,2021,49164.0
50,6,2021,7500.0
50,6,2021,21781.0
50,4,2021,7500.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,7500.0
50,6,2021,102914.0
50,0,2021,5500882.97
50,0,2021,2297623.0
50,6,2021,7500.0
50,6,2021,9015.0
50,6,2021,7500.0
50,4,2021,7500.0
50,6,2021,7500.0
50,6,2021,8905.0
50,6,2021,7500.0
50,6,2021,13017.0
50,4,2021,50335.0
52,6,2021,44715.97
52,6,2021,14205.0
52,6,2021,27790.0
52,6,2021,13104.0
52,6,2021,20483.07
52,6,2021,4655.0
52,6,2021,30023.0
52,6,2021,27499.0
52,6,2021,86196.94
52,6,2021,17010.0
52,6,2021,49870.0
52,6,2021,52855.0
52,6,2021,111978.0
52,6,2021,8987.0
52,6,2021,26348.0
52,6,2021,14791.0
52,6,2021,43365.0
52,6,2021,31126.02
52,6,2021,39923.99
52,6,2021,46999.54
52,6,2021,271751.0
52,6,2021,14205.0
52,6,2021,8195.45
52,6,2021,2465.31
52,6,2021,8633.83
52,6,2021,20518.0
52,6,2021,60153.0
52,6,2021,14205.0
52,6,2021,28013.29
52,6,2021,19452.9
52,6,2021,61351.0
52,6,2021,37500.0
52,6,2021,26250.0
52,6,2021,17966.0
52,6,2021,82192.99
52,6,2021,14205.0
52,6,2021,27867.51
52,6,2021,18592.0
52,6,2021,54508.0
52,6,2021,64205.0
52,6,2021,40676.0
52,6,2021,15881.0
52,6,2021,46560.0
52,6,2021,28015.0
52,6,2021,24231.0
52,6,2021,66700.99
52,6,2021,133504.0
52,6,2021,354019.0
52,6,2021,16834.0
52,6,2021,49353.0
52,6,2021,45887.0
52,6,2021,134530.0
52,6,2021,37468.55
52,6,2021,28015.0
52,6,2021,28015.0
52,6,2021,6820.0
52,6,2021,19995.0
52,6,2021,17330.5
52,6,2021,63812.0
52,6,2021,14901.0
52,6,2021,43686.0
52,6,2021,14205.0
52,6,2021,35444.5
52,6,2021,47135.64
52,6,2021,14497.0
52,6,2021,12821.81
52,6,2021,37464.85
52,6,2021,57413.0
52,6,2021,35738.0
52,6,2021,14204.21
52,6,2021,28015.0
52,6,2021,29478.0
52,6,2021,14205.0
52,6,2021,28015.0
52,6,2021,28015.0
52,6,2021,14205.0
52,6,2021,114362.0
52,6,2021,269320.0
52,6,2021,16531.0
52,6,2021,48637.0
52,6,2021,38052.0
52,6,2021,57432.0
52,6,2021,12088.0
52,6,2021,35439.0
52,6,2021,13021.92
52,6,2021,27140.15
52,6,2021,5387.49
52,6,2021,15885.0
52,5,2021,268141.92
52,6,2021,414323.0
52,6,2021,84876.3
52,6,2021,31018.0
52,6,2021,19144.73
52,6,2021,163981.06
52,6,2021,28015.0
52,6,2021,105235.1
52,6,2021,344928.0
52,6,2021,17066.0
52,6,2021,11857.96
52,6,2021,284432.71
52,6,2021,17937.67
52,6,2021,14205.0
52,6,2021,27787.18
52,6,2021,48334.0
52,6,2021,39605.0
52,6,2021,116114.56
52,6,2021,43352.32
52,6,2021,127581.11
52,6,2021,3929.1
52,6,2021,39585.78
52,6,2021,418472.51
52,6,2021,2754660.84
52,6,2021,9248.47
52,6,2021,28015.0
52,6,2021,14205.0
52,6,2021,34067.0
52,6,2021,61007.0
52,6,2021,74247.0
52,6,2021,28015.0
52,6,2021,14205.0
52,6,2021,47942.0
52,6,2021,138877.26
53,4,2021,3803954.0
53,10,2021,1071536.0
54,6,2021,30550.36
54,6,2021,8685.74
54,6,2021,34565.36
54,6,2021,9801.74
54,6,2021,44765.47
54,6,2021,12648.39
54,6,2021,40903.44
54,6,2021,11585.31
54,6,2021,132057.75
54,6,2021,37055.17
54,6,2021,15889.22
54,6,2021,7973.95
54,6,2021,31017.04
54,6,2021,8821.23
54,6,2021,39389.92
54,6,2021,11233.55
54,6,2021,54934.76
54,6,2021,15487.28
54,6,2021,45040.32
54,6,2021,12738.46
54,6,2021,47780.41
54,6,2021,13491.88
54,6,2021,27711.51
54,6,2021,7901.17
54,6,2021,260029.22
54,6,2021,73129.2
54,6,2021,2187326.35
54,6,2021,603937.61
54,6,2021,63355.34
54,6,2021,17755.41
54,6,2021,31481.02
54,6,2021,8964.54
54,6,2021,50498.53
54,6,2021,14222.62
54,6,2021,43840.84
54,6,2021,12290.63
54,6,2021,65653.26
54,6,2021,18540.89
54,6,2021,21294.87
54,6,2021,6116.18
54,6,2021,67064.42
54,6,2021,18838.6
54,6,2021,28787.88
54,6,2021,8895.76
54,6,2021,12876.63
54,6,2021,3767.38
54,6,2021,51634.68
54,6,2021,14450.18
54,6,2021,36495.35
54,6,2021,10373.18
54,6,2021,25413.04
54,6,2021,7252.41
54,6,2021,14986.32
54,6,2021,4350.32
54,6,2021,33683.58
54,6,2021,9573.48
54,6,2021,25999.91
54,6,2021,7423.55
54,6,2021,35792.78
54,6,2021,10132.19
54,6,2021,56266.68
54,6,2021,15838.68
54,6,2021,35160.31
54,6,2021,9974.92
54,6,2021,88255.39
54,6,2021,24721.99
54,6,2021,25971.36
54,6,2021,7415.24
54,6,2021,67389.85
54,6,2021,19504.59
54,6,2021,28294.88
54,6,2021,8207.95
54,6,2021,33487.4
54,6,2021,9561.96
54,5,2021,10618.52
54,6,2021,17976.97
54,6,2021,55347.19
54,6,2021,15579.68
54,6,2021,93488.16
54,6,2021,26304.56
54,6,2021,50677.49
54,6,2021,14296.47
54,6,2021,25419.69
54,6,2021,7262.21
54,6,2021,19229.41
54,6,2021,5540.61
54,6,2021,21021.12
54,6,2021,6100.7
54,6,2021,415028.19
54,6,2021,115299.87
54,6,2021,45495.22
54,6,2021,12880.53
54,6,2021,43573.38
54,6,2021,12341.16
54,6,2021,44223.96
54,6,2021,12508.0
54,6,2021,20558.13
54,6,2021,5893.72
54,6,2021,101053.35
54,6,2021,28429.35
54,6,2021,53873.18
54,6,2021,15271.36
54,6,2021,18646.13
54,6,2021,5378.29
54,6,2021,38644.21
54,6,2021,10863.86
54,6,2021,44741.67
54,6,2021,12662.22
54,6,2021,54462.5
54,6,2021,15286.39
54,6,2021,34979.08
54,6,2021,10499.05
54,6,2021,99855.17
54,6,2021,27993.87
54,6,2021,28519.65
54,6,2021,8115.19
54,6,2021,90626.03
54,6,2021,25491.99
54,6,2021,32151.83
54,6,2021,9139.53
54,6,2021,51398.46
54,6,2021,14554.14
54,6,2021,38221.73
54,6,2021,10836.84
54,6,2021,43202.56
54,6,2021,12205.61
54,6,2021,69215.63
54,6,2021,19541.95
54,6,2021,61429.32
54,6,2021,17471.37
54,6,2021,13186.7
54,6,2021,3853.67
54,6,2021,35583.21
54,6,2021,10098.45
54,6,2021,35828.36
54,6,2021,10166.48
54,6,2021,36907.32
54,6,2021,10473.11
54,6,2021,34201.94
54,6,2021,9730.57
54,6,2021,64450.27
54,6,2021,18121.43
54,6,2021,30856.24
54,6,2021,8777.38
54,6,2021,77022.3
54,6,2021,21721.63
54,6,2021,192411.67
54,6,2021,53865.5
54,6,2021,45403.92
54,6,2021,12846.39
54,6,2021,31834.53
54,6,2021,9044.17
54,6,2021,90444.05
54,6,2021,25286.05
54,6,2021,55917.63
54,6,2021,15760.8
55,4,2021,78995.43
55,4,2021,43273.0
55,4,2021,35000.0
55,4,2021,76908.5
55,22,2021,82500.0
55,4,2021,35713.38
55,4,2021,34000.0
55,4,2021,79175.48
55,4,2021,40600.0
55,4,2021,14430.0
55,4,2021,40085.05
55,4,2021,147770.0
55,4,2021,36000.0
55,4,2021,42000.0
55,4,2021,48500.0
55,4,2021,27950.0
55,4,2021,32279.7
55,4,2021,35000.0
55,9,2021,33171.23
55,4,2021,60000.0
55,10,2021,25100.0
55,4,2021,580064.27
55,4,2021,96992.68
55,4,2021,116033.03
55,9,2021,93250.0
55,4,2021,44894.58
55,4,2021,51719.0
55,4,2021,39792.0
55,10,2021,40822.5
55,4,2021,1565314.17
55,6,2021,212500.0
42,0,2021,235145.75
42,0,2021,66238.25
42,10,2021,4467769.25
42,10,2021,1258526.75
0,4,2022,6681181.0
1,18,2022,11880.71
1,18,2022,149649.94
1,18,2022,22500.0
1,18,2022,8438.99
1,18,2022,12206.85
1,18,2022,27068.89
1,18,2022,14856.13
1,18,2022,15325.28
1,18,2022,11438.56
1,18,2022,29615.44
1,23,2022,2323739.91
1,18,2022,218416.45
1,18,2022,241147.4
1,18,2022,210630.66
1,18,2022,272449.79
2,18,2022,1048551.0
3,30,2022,8223874.0
4,4,2022,5221502.0
5,20,2022,551584.0
5,4,2022,67646.0
5,6,2022,3000.0
5,10,2022,54647.0
5,4,2022,5420.0
5,4,2022,117954.0
5,5,2022,11251.0
5,0,2022,2119.0
5,4,2022,162344.0
5,10,2022,12725.0
5,4,2022,13382.0
5,10,2022,19908.0
5,10,2022,103307.0
5,22,2022,130729.0
5,5,2022,68566.0
5,10,2022,65000.0
5,18,2022,288560.0
5,4,2022,26107.0
5,5,2022,35531.0
5,5,2022,59307.0
5,10,2022,10995.0
5,9,2022,175307.0
5,4,2022,260703.0
5,5,2022,19603.0
5,6,2022,109072.0
5,6,2022,132643.0
5,0,2022,158695.0
5,0,2022,8645.0
5,4,2022,164260.0
5,0,2022,68960.0
5,4,2022,5895.0
5,5,2022,16333.0
5,5,2022,17662.0
5,7,2022,2436.0
5,18,2022,15037.0
5,30,2022,1802.0
5,30,2022,1655.0
5,10,2022,83932.0
5,20,2022,26404.0
5,18,2022,250075.0
5,4,2022,3303.0
5,4,2022,143468.0
5,7,2022,842.0
5,18,2022,16668.0
5,4,2022,141465.0
5,4,2022,132100.0
5,4,2022,2213738.0
5,6,2022,65624.0
5,10,2022,432160.0
5,6,2022,29682.0
5,10,2022,126959.0
5,22,2022,9167.0
5,9,2022,16081.0
5,10,2022,102798.0
5,10,2022,72500.0
5,18,2022,129645.0
5,4,2022,147318.0
5,4,2022,48347.0
5,22,2022,150000.0
5,10,2022,127444.0
5,9,2022,128424.0
5,10,2022,237612.0
5,10,2022,3710.0
5,26,2022,35603.0
5,5,2022,16443.0
5,6,2022,139000.0
5,27,2022,5000.0
5,4,2022,130098.0
5,9,2022,20000.0
5,0,2022,26000.0
5,6,2022,265072.0
5,9,2022,382053.0
5,10,2022,62992.0
5,29,2022,126000.0
5,31,2022,75000.0
5,10,2022,229289.0
5,4,2022,129665.0
5,4,2022,71605.0
5,6,2022,36186.0
5,9,2022,277557.0
5,10,2022,350648.0
5,20,2022,21044.0
5,6,2022,85000.0
5,23,2022,441973.0
5,4,2022,141358.0
5,0,2022,34265.0
5,4,2022,39747.0
5,5,2022,107145.0
5,5,2022,15527.0
5,6,2022,57811.0
5,10,2022,193574.0
5,10,2022,19801.0
5,20,2022,5243.0
5,20,2022,19025.0
5,18,2022,78236.0
5,21,2022,2705.0
5,22,2022,34504.0
5,27,2022,77730.0
5,4,2022,780401.0
5,5,2022,32990.0
5,6,2022,42528.0
5,18,2022,101074.0
5,22,2022,21748.0
5,6,2022,283560.0
5,6,2022,66761.0
5,0,2022,15388.0
5,6,2022,254327.0
5,10,2022,57051.0
5,0,2022,5576.0
5,4,2022,147708.0
5,6,2022,15000.0
5,18,2022,26545.0
5,5,2022,5648.0
5,6,2022,59999.0
5,9,2022,54912.0
5,10,2022,86497.0
5,10,2022,115000.0
5,0,2022,11930.0
5,22,2022,226675.0
5,4,2022,143372.0
5,4,2022,31153.0
5,4,2022,287150.0
5,18,2022,161388.0
5,4,2022,100350.0
5,5,2022,38427.0
5,10,2022,34781.0
5,18,2022,8000.0
5,22,2022,8228.0
5,31,2022,2453.0
5,4,2022,170784.0
5,4,2022,72696.0
5,5,2022,26201.0
5,10,2022,1630.0
5,29,2022,25295.0
5,4,2022,116415.0
5,6,2022,20000.0
5,10,2022,37757.0
5,10,2022,18684.0
5,10,2022,52124.0
5,18,2022,129359.0
5,0,2022,5734.0
5,4,2022,243953.0
5,4,2022,57710.0
5,4,2022,210456.0
5,10,2022,151082.0
5,4,2022,132565.0
5,5,2022,9264.0
5,2,2022,33012.0
5,4,2022,61466.0
5,5,2022,30507.0
5,9,2022,1645.0
5,10,2022,1178.0
5,22,2022,678.0
5,4,2022,249050.0
5,0,2022,2000.0
5,5,2022,18155.0
5,9,2022,118612.0
5,0,2022,17003.0
5,5,2022,71532.0
5,5,2022,3743.0
5,9,2022,10816.0
5,10,2022,944.0
5,10,2022,218945.0
5,10,2022,9592.0
5,27,2022,6531.0
5,27,2022,970.0
5,4,2022,2093.0
5,15,2022,171730.0
5,31,2022,7185.0
5,10,2022,131176.0
5,10,2022,14272.0
5,10,2022,14258886.0
6,4,2022,46038.0
6,4,2022,46038.0
6,4,2022,30603.0
6,4,2022,71760.0
6,4,2022,18822.0
6,4,2022,46038.0
6,4,2022,30603.0
6,4,2022,46038.0
6,4,2022,30603.0
6,4,2022,5804926.0
6,4,2022,23920.0
6,4,2022,23016.0
6,4,2022,13399.0
6,4,2022,45430.0
6,4,2022,44038.0
6,4,2022,19854.0
6,4,2022,40300.0
6,4,2022,35000.0
6,4,2022,34581.0
6,4,2022,39084.0
6,4,2022,5603.0
6,4,2022,30603.0
6,4,2022,25000.0
6,4,2022,25671.0
6,4,2022,46038.0
6,4,2022,40587.0
6,4,2022,39277.0
6,4,2022,49285.0
6,4,2022,27161.0
6,4,2022,19042.0
6,4,2022,10705.0
6,4,2022,2073.0
6,4,2022,17821.0
6,4,2022,1924.0
6,4,2022,23287.0
6,4,2022,30603.0
6,4,2022,631.0
6,4,2022,58751.0
6,4,2022,18416.0
6,4,2022,36652.0
6,4,2022,999.0
6,4,2022,19854.0
6,4,2022,37842.0
6,4,2022,30166.0
6,4,2022,2510.0
6,4,2022,37694.0
6,4,2022,29097.0
6,4,2022,42880.0
6,4,2022,24419.0
7,27,2022,2428411.0
7,27,2022,3224173.0
9,22,2022,2548365.0
9,22,2022,1207060.0
8,6,2022,3537568.0
10,22,2022,86346.0
10,6,2022,43539.0
10,6,2022,82592.0
10,6,2022,45964.0
10,6,2022,151110.0
10,6,2022,358847.0
10,6,2022,43381.0
10,6,2022,82796.0
10,6,2022,76925.0
10,6,2022,73807.0
10,10,2022,109275.0
10,10,2022,52372.0
10,6,2022,57192.0
10,6,2022,54694.0
10,6,2022,214788.0
10,6,2022,108193.0
10,6,2022,68297.0
10,6,2022,53329.0
10,6,2022,50052.0
10,6,2022,43034.0
10,6,2022,42293.0
10,6,2022,54510.0
10,6,2022,43424.0
10,6,2022,45966.0
10,6,2022,47357.0
10,6,2022,81288.0
10,6,2022,58752.0
10,6,2022,278583.0
10,6,2022,40980.0
10,10,2022,79414.0
10,6,2022,49519.0
10,6,2022,54713.0
10,6,2022,41772.0
10,6,2022,98248.0
10,6,2022,162959.0
10,6,2022,88646.0
10,6,2022,59207.0
10,6,2022,39692.0
10,6,2022,43808.0
10,6,2022,121894.0
10,6,2022,100374.0
10,6,2022,78507.0
10,6,2022,470736.0
10,6,2022,67337.0
10,6,2022,65609.0
10,6,2022,87085.0
10,6,2022,46310.0
10,6,2022,253785.0
10,6,2022,95164.0
10,6,2022,281119.0
10,6,2022,141086.0
10,6,2022,222580.0
10,6,2022,160435.0
10,6,2022,57108.0
10,6,2022,79640.0
10,6,2022,127252.0
10,10,2022,116628.0
10,6,2022,90380.0
10,6,2022,101247.0
10,10,2022,55457.0
10,6,2022,48356.0
10,6,2022,55114.0
10,6,2022,43051.0
10,6,2022,144834.0
10,6,2022,56572.0
10,6,2022,63084.0
10,6,2022,44343.0
10,2,2022,7100.0
10,4,2022,9037085.0
10,6,2022,338880.0
10,9,2022,360640.0
10,10,2022,1000572.0
10,18,2022,450000.0
10,21,2022,720283.0
10,28,2022,200000.0
11,9,2022,19730.0
11,9,2022,35519.0
11,9,2022,18995.0
11,10,2022,7237.0
11,10,2022,7128.0
11,10,2022,21781.0
11,10,2022,7690.0
11,10,2022,22992.0
11,10,2022,30047.0
11,9,2022,8186.0
11,9,2022,8309.0
11,9,2022,50000.0
11,9,2022,7845.0
11,9,2022,8244.0
11,9,2022,9070.0
11,9,2022,21065.0
11,9,2022,8609.0
11,9,2022,8083.0
11,9,2022,7370.0
11,9,2022,15154.0
11,9,2022,7328.0
11,9,2022,33158.0
11,9,2022,19183.0
11,9,2022,7415.0
11,9,2022,50000.0
11,9,2022,7348.0
11,9,2022,8811.0
11,9,2022,50000.0
11,9,2022,50000.0
11,9,2022,7377.0
11,9,2022,50000.0
11,9,2022,18262.0
11,9,2022,14987.0
11,9,2022,37216.0
11,9,2022,38195.0
11,9,2022,7450.0
11,9,2022,20119.0
11,9,2022,7559.0
11,9,2022,7784.0
11,9,2022,8947.0
11,9,2022,8496.0
11,9,2022,11239.0
11,9,2022,28820.0
11,9,2022,39721.0
11,9,2022,19191.0
11,9,2022,7171.0
11,9,2022,15675.0
11,9,2022,8012.0
11,9,2022,9375.0
11,9,2022,18828.0
11,9,2022,11275.0
11,9,2022,32697.0
11,9,2022,28895.0
11,9,2022,7000.0
11,9,2022,50000.0
11,9,2022,8155.0
11,9,2022,50000.0
11,9,2022,8082262.0
11,9,2022,19928.0
11,9,2022,7100.0
11,9,2022,30512.0
11,9,2022,22124.0
11,9,2022,8736.0
11,9,2022,7701.0
11,9,2022,50000.0
11,9,2022,23601.0
11,9,2022,50000.0
11,9,2022,7574.0
11,9,2022,20154.0
11,9,2022,9607.0
11,9,2022,8388.0
11,9,2022,7390.0
11,9,2022,50000.0
11,9,2022,50000.0
11,9,2022,7582.0
11,9,2022,22130.0
11,9,2022,7355.0
11,9,2022,9466.0
11,9,2022,19633.0
11,9,2022,7492.0
11,9,2022,7615.0
11,9,2022,15516.0
11,9,2022,7874.0
11,9,2022,19122.0
11,9,2022,15730.0
11,9,2022,8489.0
11,9,2022,22551.0
11,9,2022,18967.0
11,9,2022,7586.0
11,9,2022,32770.0
11,9,2022,10603.0
11,9,2022,7970.0
11,9,2022,12459.0
